PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_SCORE,Activity Summary,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%)
144209082,8663,0,inactive,inactive,,0
144204808,8667,0,inactive,inactive,,0
144211918,8673,0,inactive,inactive,,0
144209089,8679,0,inactive,inactive,,0
144209451,8689,0,inactive,inactive,,0
144213055,8691,20,active antagonist,active antagonist,,-15.7252
144211046,8693,0,inactive,inactive,,0
144203841,8695,0,inactive,inactive,,0
144208604,8697,0,inactive,inactive,,0
144210828,8698,0,inactive,inactive,,0
144208016,8706,0,inactive,inactive,,0
144205400,8708,0,inactive,inactive,,0
144212240,8710,0,inactive,inactive,,0
144212800,8712,0,inactive,inactive,,0
144208446,8715,0,inactive,inactive,,0
144208316,8717,0,inactive,inactive,,0
144208756,8723,0,inactive,inactive,,0
144204291,8732,0,inactive,inactive,,0
144206252,8736,0,inactive,inactive,,0
144211666,8738,0,inactive,inactive,,0
144203572,8739,0,inactive,inactive,,0
144212695,8748,0,inactive,inactive,,0
144213366,8749,0,inactive,inactive,,0
144209393,8758,0,inactive,inactive,,0
144213966,8765,0,inactive,inactive,,0
144212499,8766,0,inactive,inactive,,0
144211667,8769,0,inactive,inactive,,0
144213393,8777,0,inactive,inactive,,0
144209334,8783,0,inactive,inactive,,0
144209024,8785,0,inactive,inactive,,0
144207415,8794,0,inactive,inactive,,0
144209428,8795,0,inactive,inactive,,0
144211154,8796,0,inactive,inactive,,0
144205914,8797,0,inactive,inactive,,0
144205685,8798,0,inactive,inactive,,0
144208637,8800,0,inactive,inactive,,0
144208512,8805,0,inactive,inactive,,0
144207596,8809,0,inactive,inactive,,0
144204293,8813,0,inactive,inactive,,0
144213247,8815,0,inactive,inactive,,0
144209980,8819,0,inactive,inactive,,0
144205919,8820,0,inactive,inactive,,0
144209711,8821,0,inactive,inactive,,0
144211031,8827,0,inactive,inactive,,0
144211831,8830,0,inactive,inactive,,0
144210671,8831,0,inactive,inactive,,0
144212996,8834,0,inactive,inactive,,0
144212805,8835,0,inactive,inactive,,0
144213401,8836,0,inactive,inactive,,0
144213584,8840,0,inactive,inactive,,0
144209317,8842,0,inactive,inactive,,0
144209291,8843,0,inactive,inactive,,0
144208585,8846,0,inactive,inactive,,0
144207492,8855,0,inactive,inactive,,0
144204717,8857,0,inactive,inactive,,0
144209278,8858,0,inactive,inactive,,0
144208852,8861,0,inactive,inactive,,0
144212857,8863,0,inactive,inactive,,0
144207843,8868,0,inactive,inactive,,0
144209502,8870,0,inactive,inactive,,0
144208878,8872,0,inactive,inactive,,0
144212096,8878,0,inactive,inactive,,0
144212041,8880,0,inactive,inactive,,0
144208338,8881,0,inactive,inactive,,0
144208219,8883,0,inactive,inactive,,0
144211699,8888,0,inactive,inactive,,0
144208715,8892,0,inactive,inactive,,0
144212660,8893,0,inactive,inactive,,0
144209755,8896,0,inactive,inactive,,0
144209941,8897,0,inactive,inactive,,0
144208411,8900,0,inactive,inactive,,0
144209283,8902,0,inactive,inactive,,0
144209101,8906,0,inactive,inactive,,0
144205638,8907,0,inactive,inactive,,0
144207909,8908,0,inactive,inactive,,0
144208235,8909,0,inactive,inactive,,0
144211186,8914,0,inactive,inactive,,0
144208501,8916,0,inactive,inactive,,0
144212853,8918,0,inactive,inactive,,0
144212363,8919,0,inactive,inactive,,0
144212444,8920,0,inactive,inactive,,0
144209083,8923,0,inactive,inactive,,0
144207244,8924,0,inactive,inactive,,0
144212464,8925,0,inactive,inactive,,0
144205846,8926,0,inactive,inactive,,0
144207641,8946,0,inactive,inactive,,0
144206768,8954,0,inactive,inactive,,0
144205564,8955,0,inactive,inactive,,0
144205471,8961,0,inactive,inactive,,0
144203570,8969,0,inactive,inactive,,0
144206544,8980,0,inactive,inactive,,0
144208275,8981,0,inactive,inactive,,0
144211808,8995,0,inactive,inactive,,0
144212465,9001,0,inactive,inactive,,0
144207260,9005,0,inactive,inactive,,0
144211657,9013,0,inactive,inactive,,0
144204676,9015,0,inactive,inactive,,0
144208531,9016,0,inactive,inactive,,0
144212098,9024,0,inactive,inactive,,0
144212665,9025,0,inactive,inactive,,0
144205893,9046,0,inactive,inactive,,0
144205397,9047,0,inactive,inactive,,0
144207152,9048,0,inactive,inactive,,0
144203980,9051,50,active agonist,active agonist,0.775067,49.5501
144204756,9060,0,inactive,inactive,,0
144205493,9068,0,inactive,inactive,,0
144213139,9074,0,inactive,inactive,,0
144209144,9076,0,inactive,inactive,,0
144204796,9082,0,inactive,inactive,,0
144209930,9117,43,active agonist,active agonist,2.10367,23.7195
144208255,9147,0,inactive,inactive,,0
10,9153,43,active agonist,active agonist,30.8989,74.42335
144209033,9154,0,inactive,inactive,,0
144209023,9161,0,inactive,inactive,,0
144210165,9164,0,inactive,inactive,,0
144209746,9171,0,inactive,inactive,,0
144210105,9207,0,inactive,inactive,,0
144209243,9216,0,inactive,inactive,,0
144209473,9217,0,inactive,inactive,,0
144214015,9223,0,inactive,inactive,,0
144208521,9237,0,inactive,inactive,,0
144208350,9246,0,inactive,inactive,,0
144210433,9257,0,inactive,inactive,,0
144210109,9261,0,inactive,inactive,,0
144209932,9268,0,inactive,inactive,,0
144205886,9270,0,inactive,inactive,,0
144211810,9274,0,inactive,inactive,,0
144204817,9279,0,inactive,inactive,,0
144204737,9280,0,inactive,inactive,,0
144206310,9296,0,inactive,inactive,,0
144206966,9298,0,inactive,inactive,,0
144212579,9300,0,inactive,inactive,,0
144206612,9305,0,inactive,inactive,,0
144205218,9330,0,inactive,inactive,,0
144203714,9351,0,inactive,inactive,,0
144208716,9352,0,inactive,inactive,,0
144203686,9363,0,inactive,inactive,,0
144205920,9370,0,inactive,inactive,,0
144203792,9373,0,inactive,inactive,,0
144205040,9377,0,inactive,inactive,,0
144208392,9380,0,inactive,inactive,,0
144205827,9386,0,inactive,inactive,,0
144209622,9395,0,inactive,inactive,,0
144204480,9409,0,inactive,inactive,,0
144211428,9411,0,inactive,inactive,,0
144207847,9414,0,inactive,inactive,,0
144205647,9415,0,inactive,inactive,,0
144206765,9434,0,inactive,inactive,,0
144208144,9443,0,inactive,inactive,,0
144204583,9444,0,inactive,inactive,,0
144212013,9445,0,inactive,inactive,,0
144205442,9454,0,inactive,inactive,,0
144203987,9458,0,inactive,inactive,,0
144212592,9462,0,inactive,inactive,,0
144208881,9473,0,inactive,inactive,,0
144209693,9476,0,inactive,inactive,,0
144209170,9481,0,inactive,inactive,,0
144207877,9483,0,inactive,inactive,,0
144208479,9502,0,inactive,inactive,,0
144205907,9509,0,inactive,inactive,,0
144210112,9526,0,inactive,inactive,,0
144205834,9528,0,inactive,inactive,,0
144211005,9554,0,inactive,inactive,,0
144210925,9555,0,inactive,inactive,,0
144205226,9564,0,inactive,inactive,,0
144206423,9567,0,inactive,inactive,,0
144212244,9568,0,inactive,inactive,,0
144212824,9578,0,inactive,inactive,,0
144212436,9589,0,inactive,inactive,,0
144208125,9609,0,inactive,inactive,,0
144207277,9635,0,inactive,inactive,,0
144205881,9639,0,inactive,inactive,,0
144203989,9642,81,active agonist,active agonist,0.00695572,95.2991
144204358,9651,0,inactive,inactive,,0
144204446,9681,0,inactive,inactive,,0
144204415,9687,0,inactive,inactive,,0
144212208,9690,0,inactive,inactive,,0
144203990,9703,0,inactive,inactive,,0
144210113,9707,0,inactive,inactive,,0
144207818,9709,0,inactive,inactive,,0
144210026,9731,0,inactive,inactive,,0
144208843,9740,0,inactive,inactive,,0
11,9782,84,active agonist,active agonist,0.0153603,108.611
144204734,9787,0,inactive,inactive,,0
144211626,9794,0,inactive,inactive,,0
144208462,9795,0,inactive,inactive,,0
144207835,9808,0,inactive,inactive,,0
144208164,9809,0,inactive,inactive,,0
144208579,9862,0,inactive,inactive,,0
144205662,9864,0,inactive,inactive,,0
144210115,9865,0,inactive,inactive,,0
144205906,9873,0,inactive,inactive,,0
12,9878,86,active agonist,active agonist,0.004936405,102.9972
144208884,9880,0,inactive,inactive,,0
144212841,9895,0,inactive,inactive,,0
144204417,9912,0,inactive,inactive,,0
144212476,9948,0,inactive,inactive,,0
144210971,9963,0,inactive,inactive,,0
144206241,9985,0,inactive,inactive,,0
144213025,9989,0,inactive,inactive,,0
144208577,9993,0,inactive,inactive,,0
144208711,10005,0,inactive,inactive,,0
144208252,10008,0,inactive,inactive,,0
144213761,10009,0,inactive,inactive,,0
144210096,10026,0,inactive,inactive,,0
144205622,10107,0,inactive,inactive,,0
144209237,10129,0,inactive,inactive,,0
144203963,10133,0,inactive,inactive,,0
144212866,10140,0,inactive,inactive,,0
144208296,10168,0,inactive,inactive,,0
144210092,10187,0,inactive,inactive,,0
144213763,10194,0,inactive,inactive,,0
144205036,10206,0,inactive,inactive,,0
144212717,10207,0,inactive,inactive,,0
144209697,10208,0,inactive,inactive,,0
144205699,10209,0,inactive,inactive,,0
144206730,10212,0,inactive,inactive,,0
144205605,10215,0,inactive,inactive,,0
144208340,10226,0,inactive,inactive,,0
144210935,10229,20,active antagonist,active antagonist,10.9622,-22.3566
144205206,10230,0,inactive,inactive,,0
144211871,10234,0,inactive,inactive,,0
144207903,10236,0,inactive,inactive,,0
144210117,10241,0,inactive,inactive,,0
144205316,10252,0,inactive,inactive,,0
144204456,10255,0,inactive,inactive,,0
144206443,10257,0,inactive,inactive,,0
144211372,10269,0,inactive,inactive,,0
144205681,10275,0,inactive,inactive,,0
144212146,10285,0,inactive,inactive,,0
144206592,10288,0,inactive,inactive,,0
144211653,10303,0,inactive,inactive,,0
144210034,10308,0,inactive,inactive,,0
144214021,10313,0,inactive,inactive,,0
144212662,10315,0,inactive,inactive,,0
144204659,10316,0,inactive,inactive,,0
144208947,10332,0,inactive,inactive,,0
144211695,10364,0,inactive,inactive,,0
144211446,10367,0,inactive,inactive,,0
144207101,10374,0,inactive,inactive,,0
144209547,10377,0,inactive,inactive,,0
144208270,10387,0,inactive,inactive,,0
144207643,10401,0,inactive,inactive,,0
144213011,10402,0,inactive,inactive,,0
144205469,10404,0,inactive,inactive,,0
144212782,10409,0,inactive,inactive,,0
144207937,10423,0,inactive,inactive,,0
144208802,10430,0,inactive,inactive,,0
144212475,10434,0,inactive,inactive,,0
144208295,10438,0,inactive,inactive,,0
144208078,10439,0,inactive,inactive,,0
144211067,10442,0,inactive,inactive,,0
144207603,10452,0,inactive,inactive,,0
144207337,10453,0,inactive,inactive,,0
144207729,10457,0,inactive,inactive,,0
144208499,10458,0,inactive,inactive,,0
144209748,10465,0,inactive,inactive,,0
144207894,10473,0,inactive,inactive,,0
144207390,10486,0,inactive,inactive,,0
144209551,10509,0,inactive,inactive,,0
144204372,10531,0,inactive,inactive,,0
144208774,10541,0,inactive,inactive,,0
144208968,10555,0,inactive,inactive,,0
144211403,10560,0,inactive,inactive,,0
144208288,10567,0,inactive,inactive,,0
144205939,10569,0,inactive,inactive,,0
144212346,10601,0,inactive,inactive,,0
144204425,10607,0,inactive,inactive,,0
144203999,10621,0,inactive,inactive,,0
144206451,10624,0,inactive,inactive,,0
144206952,10631,53,active agonist,active agonist,0.124545,43.3457
144206974,10633,0,inactive,inactive,,0
144206048,10634,0,inactive,inactive,,0
144208138,10638,0,inactive,inactive,,0
144205480,10646,0,inactive,inactive,,0
144204001,10648,0,inactive,inactive,,0
144203679,10649,0,inactive,inactive,,0
144207521,10660,0,inactive,inactive,,0
144203571,10664,0,inactive,inactive,,0
144209029,10687,0,inactive,inactive,,0
144209943,10690,0,inactive,inactive,,0
144212547,10695,0,inactive,inactive,,0
144209450,10698,0,inactive,inactive,,0
144207385,10704,0,inactive,inactive,,0
144208778,10707,0,inactive,inactive,,0
144209137,10708,0,inactive,inactive,,0
144205065,10712,0,inactive,inactive,,0
144205701,10718,0,inactive,inactive,,0
144207522,10721,0,inactive,inactive,,0
144208962,10722,0,inactive,inactive,,0
144207294,10723,0,inactive,inactive,,0
144207644,10724,0,inactive,inactive,,0
144209782,10754,0,inactive,inactive,,0
144209273,10757,0,inactive,inactive,,0
144208002,10758,0,inactive,inactive,,0
144205691,10761,0,inactive,inactive,,0
144212638,10762,0,inactive,inactive,,0
144204006,10766,0,inactive,inactive,,0
144209684,10771,0,inactive,inactive,,0
144212533,10780,0,inactive,inactive,,0
144206100,10781,0,inactive,inactive,,0
144204482,10783,0,inactive,inactive,,0
144208434,10788,43,active agonist,active agonist,1.72825,22.1201
144210122,10789,0,inactive,inactive,,0
144208631,10793,0,inactive,inactive,,0
144207911,10795,0,inactive,inactive,,0
144207401,10797,0,inactive,inactive,,0
144210645,10800,0,inactive,inactive,,0
144208018,10824,0,inactive,inactive,,0
144204011,10830,0,inactive,inactive,,0
144205408,10832,0,inactive,inactive,,0
144208085,10843,0,inactive,inactive,,0
144204661,10850,0,inactive,inactive,,0
144209784,10855,0,inactive,inactive,,0
144207524,10867,0,inactive,inactive,,0
144213554,10868,0,inactive,inactive,,0
144213371,10870,0,inactive,inactive,,0
144212609,10883,0,inactive,inactive,,0
144213015,10886,0,inactive,inactive,,0
144212330,10890,0,inactive,inactive,,0
144207715,10891,0,inactive,inactive,,0
144208234,10898,0,inactive,inactive,,0
144207972,10900,0,inactive,inactive,,0
144208325,10907,0,inactive,inactive,,0
144211625,10908,0,inactive,inactive,,0
144213487,10913,0,inactive,inactive,,0
144213550,10914,0,inactive,inactive,,0
144205588,10921,0,inactive,inactive,,0
144208232,10928,0,inactive,inactive,,0
144212792,10931,0,inactive,inactive,,0
144207932,10941,0,inactive,inactive,,0
144209377,10943,0,inactive,inactive,,0
144205455,10944,0,inactive,inactive,,0
144208364,10949,0,inactive,inactive,,0
144212483,10953,0,inactive,inactive,,0
144209609,10958,0,inactive,inactive,,0
144209423,10963,0,inactive,inactive,,0
144208038,10967,0,inactive,inactive,,0
144204944,10969,0,inactive,inactive,,0
144212834,10976,0,inactive,inactive,,0
144205862,10982,0,inactive,inactive,,0
144210125,10996,0,inactive,inactive,,0
144211302,11002,0,inactive,inactive,,0
144209050,11005,0,inactive,inactive,,0
144210803,11006,0,inactive,inactive,,0
144210043,11007,0,inactive,inactive,,0
144208256,11011,0,inactive,inactive,,0
144205723,11033,0,inactive,inactive,,0
144207645,11040,0,inactive,inactive,,0
144205348,11043,0,inactive,inactive,,0
144204635,11057,0,inactive,inactive,,0
144205228,11061,0,inactive,inactive,,0
144206673,11065,0,inactive,inactive,,0
144214014,11074,0,inactive,inactive,,0
144205302,11082,0,inactive,inactive,,0
144208218,11087,0,inactive,inactive,,0
144205276,11088,0,inactive,inactive,,0
144209264,11089,0,inactive,inactive,,0
144212477,11093,0,inactive,inactive,,0
144210127,11101,0,inactive,inactive,,0
144204014,11102,0,inactive,inactive,,0
144205700,11104,0,inactive,inactive,,0
144208866,11107,0,inactive,inactive,,0
144207864,11112,0,inactive,inactive,,0
144208720,11123,0,inactive,inactive,,0
144207928,11124,0,inactive,inactive,,0
144207220,11137,0,inactive,inactive,,0
144207215,11138,0,inactive,inactive,,0
144205387,11147,0,inactive,inactive,,0
144208507,11164,0,inactive,inactive,,0
144208746,11167,0,inactive,inactive,,0
144208596,11169,0,inactive,inactive,,0
144209432,11173,0,inactive,inactive,,0
144212333,11192,0,inactive,inactive,,0
144209454,11210,0,inactive,inactive,,0
144207064,11224,0,inactive,inactive,,0
144210046,11229,0,inactive,inactive,,0
144212102,11230,0,inactive,inactive,,0
144208148,11236,0,inactive,inactive,,0
144208838,11241,0,inactive,inactive,,0
144207529,11245,0,inactive,inactive,,0
144208199,11247,0,inactive,inactive,,0
144208918,11251,0,inactive,inactive,,0
144207728,11262,0,inactive,inactive,,0
144205664,11273,0,inactive,inactive,,0
144208177,11288,0,inactive,inactive,,0
144204017,11289,0,inactive,inactive,,0
144211198,11304,0,inactive,inactive,,0
144210131,11309,0,inactive,inactive,,0
144205458,11310,0,inactive,inactive,,0
144205158,11313,0,inactive,inactive,,0
144209365,11317,0,inactive,inactive,,0
144207870,11328,0,inactive,inactive,,0
144204871,11333,0,inactive,inactive,,0
144208107,11334,0,inactive,inactive,,0
144208472,11335,0,inactive,inactive,,0
144209956,11345,0,inactive,inactive,,0
144207270,11346,0,inactive,inactive,,0
144205343,11350,0,inactive,inactive,,0
144207531,11356,0,inactive,inactive,,0
144211693,11357,0,inactive,inactive,,0
144204018,11368,0,inactive,inactive,,0
144209208,11369,0,inactive,inactive,,0
144207458,11387,0,inactive,inactive,,0
144204019,11391,0,inactive,inactive,,0
144209091,11432,0,inactive,inactive,,0
144214035,11442,0,inactive,inactive,,0
144207342,11443,0,inactive,inactive,,0
144212003,11450,0,inactive,inactive,,0
144213585,11463,0,inactive,inactive,,0
144205858,11474,0,inactive,inactive,,0
144208809,11487,0,inactive,inactive,,0
144211643,11488,0,inactive,inactive,,0
144206882,11499,0,inactive,inactive,,0
144207287,11505,0,inactive,inactive,,0
144210048,11507,0,inactive,inactive,,0
144208317,11509,0,inactive,inactive,,0
144208889,11529,0,inactive,inactive,,0
144209405,11534,0,inactive,inactive,,0
144204926,11545,0,inactive,inactive,,0
144205581,11548,0,inactive,inactive,,0
144208089,11552,0,inactive,inactive,,0
144207532,11560,0,inactive,inactive,,0
144207904,11568,0,inactive,inactive,,0
144212453,11569,0,inactive,inactive,,0
144208129,11571,0,inactive,inactive,,0
144208681,11579,0,inactive,inactive,,0
144207533,11584,0,inactive,inactive,,0
144209213,11595,0,inactive,inactive,,0
144207921,11597,0,inactive,inactive,,0
144210050,11598,0,inactive,inactive,,0
144208322,11604,0,inactive,inactive,,0
144212155,11622,0,inactive,inactive,,0
144206738,11650,0,inactive,inactive,,0
144207590,11659,0,inactive,inactive,,0
144209509,11660,0,inactive,inactive,,0
144207620,11666,0,inactive,inactive,,0
144207321,11671,0,inactive,inactive,,0
144207534,11673,0,inactive,inactive,,0
144208376,11674,0,inactive,inactive,,0
13,11683,45,active agonist,active agonist,,16.8808
144207938,11684,0,inactive,inactive,,0
144206695,11693,0,inactive,inactive,,0
144212059,11696,0,inactive,inactive,,0
144207722,11701,0,inactive,inactive,,0
144211705,11722,0,inactive,inactive,,0
144208615,11729,0,inactive,inactive,,0
144207606,11733,0,inactive,inactive,,0
144207848,11734,0,inactive,inactive,,0
144212054,11741,0,inactive,inactive,,0
144207338,11746,0,inactive,inactive,,0
144210051,11748,0,inactive,inactive,,0
144207535,11750,0,inactive,inactive,,0
144213995,11761,0,inactive,inactive,,0
144210084,11764,0,inactive,inactive,,0
144213986,11767,0,inactive,inactive,,0
144212557,11774,0,inactive,inactive,,0
144209312,11776,0,inactive,inactive,,0
144207971,11783,0,inactive,inactive,,0
144210099,11796,0,inactive,inactive,,0
144211829,11799,0,inactive,inactive,,0
144208151,11803,0,inactive,inactive,,0
144213466,11807,0,inactive,inactive,,0
144206112,11808,0,inactive,inactive,,0
144209053,11813,0,inactive,inactive,,0
144214017,11818,0,inactive,inactive,,0
144207881,11830,0,inactive,inactive,,0
144208963,11831,0,inactive,inactive,,0
144212290,11843,0,inactive,inactive,,0
144205196,11850,0,inactive,inactive,,0
144207537,11852,0,inactive,inactive,,0
144213496,11855,0,inactive,inactive,,0
144207386,11859,0,inactive,inactive,,0
144209106,11860,0,inactive,inactive,,0
